problem,method,slug,init,seed,epoch,layer_idx,shape,a_target,coeff_a,coeff_b,coeff_c,n_sv,sv_min,sv_p10,sv_median,sv_p90,sv_max,top_energy_frac,effective_rank,participation_rank,tiny_frac
runge_rational,Adaptive Dense Muon,adaptive_dense_muon,2,51189,250,0,32x1,3.9699999999999998,3.886044,-4.449237,1.424091,1,0.9999878406524658,0.9999878406524658,0.9999878406524658,0.9999878406524658,0.9999878406524658,1.0,1.0,1.0,0.0
runge_rational,Adaptive Dense Muon,adaptive_dense_muon,2,51189,250,1,32x32,3.9699999999999998,3.886044,-4.449237,1.424091,32,2.068618054629212e-10,1.0524108962073343e-08,1.9726560651633918e-07,0.0010972153555485443,0.9856612682342529,0.9715301847432665,1.1400325069971229,1.0585768623360399,0.875
runge_rational,Adaptive Dense Muon,adaptive_dense_muon,2,51189,250,2,32x32,3.9699999999999998,3.886044,-4.449237,1.424091,32,1.338260724459417e-09,1.8206969798484353e-08,1.9757110294449376e-06,0.005068276892416188,0.9811963438987732,0.9627487055111148,1.176033645135482,1.0773174026334027,0.84375
runge_rational,Adaptive Dense Muon,adaptive_dense_muon,2,51189,250,3,32x32,3.9699999999999998,3.886044,-4.449237,1.424091,32,1.563294271811344e-09,2.0447969006909263e-08,1.6058158394116617e-06,0.003036494500702252,0.9913395047187805,0.9827559304353225,1.0934090395056457,1.0350991579337554,0.875
runge_rational,Adaptive Dense Muon,adaptive_dense_muon,2,51189,250,4,1x32,3.9699999999999998,3.886044,-4.449237,1.424091,1,0.9999995827674866,0.9999995827674866,0.9999995827674866,0.9999995827674866,0.9999995827674866,1.0,1.0,1.0,0.0
runge_rational,Adaptive Dense Muon,adaptive_dense_muon,2,51189,499,0,32x1,4.0,3.886044,-4.449237,1.424091,1,0.9999739527702332,0.9999739527702332,0.9999739527702332,0.9999739527702332,0.9999739527702332,1.0,1.0,1.0,0.0
runge_rational,Adaptive Dense Muon,adaptive_dense_muon,2,51189,499,1,32x32,4.0,3.886044,-4.449237,1.424091,32,9.9458263846941e-10,1.0174680742380815e-08,2.630943356507487e-07,0.005788775085238752,0.9282363057136536,0.8616283948806334,1.5038970890540158,1.31358175527478,0.875
runge_rational,Adaptive Dense Muon,adaptive_dense_muon,2,51189,499,2,32x32,4.0,3.886044,-4.449237,1.424091,32,1.0880231160470544e-09,3.853945891307831e-08,3.225300815756782e-06,0.027715727873146575,0.9462448358535767,0.8953865737004835,1.41792176697628,1.2313218887309185,0.84375
runge_rational,Adaptive Dense Muon,adaptive_dense_muon,2,51189,499,3,32x32,4.0,3.886044,-4.449237,1.424091,32,1.3286585720528876e-10,2.344840908108381e-08,3.129724859718408e-06,0.017759651038795732,0.9833672642707825,0.9670165186170674,1.1664827526019568,1.0682868117650193,0.8125
runge_rational,Adaptive Dense Muon,adaptive_dense_muon,2,51189,499,4,1x32,4.0,3.886044,-4.449237,1.424091,1,0.9999991059303284,0.9999991059303284,0.9999991059303284,0.9999991059303284,0.9999991059303284,1.0,1.0,1.0,0.0
cusp_abs,Jordan Muon,jordan_muon,0,60987,0,0,32x1,3.445,3.445,-4.775,2.032,1,0.9999723434448242,0.9999723434448242,0.9999723434448242,0.9999723434448242,0.9999723434448242,1.0,1.0,1.0,0.0
cusp_abs,Jordan Muon,jordan_muon,0,60987,0,1,32x32,3.445,3.445,-4.775,2.032,32,8.939548407083109e-11,1.4526827629701701e-09,2.7066021424104747e-08,5.238398416622669e-05,0.9948266744613647,0.9896853882182143,1.0622186746596283,1.0208585925645852,0.90625
cusp_abs,Jordan Muon,jordan_muon,0,60987,0,2,32x32,3.445,3.445,-4.775,2.032,32,3.443135013214693e-11,1.0763823721227084e-09,2.02037755414608e-08,2.9888146605117134e-05,0.9988969564437866,0.9977998026173439,1.0163368390808127,1.0044106909853554,0.90625
cusp_abs,Jordan Muon,jordan_muon,0,60987,0,3,32x32,3.445,3.445,-4.775,2.032,32,1.446165825980117e-10,1.8528300782527653e-09,2.781970565024494e-08,6.2101314881602e-06,0.9998939037322998,0.9997913023656151,1.002084944003133,1.0004174965139643,0.90625
cusp_abs,Jordan Muon,jordan_muon,0,60987,0,4,1x32,3.445,3.445,-4.775,2.032,1,0.9999986886978149,0.9999986886978149,0.9999986886978149,0.9999986886978149,0.9999986886978149,1.0,1.0,1.0,0.0
cusp_abs,Jordan Muon,jordan_muon,0,60987,25,0,32x1,3.445,3.445,-4.775,2.032,1,0.9999969005584717,0.9999969005584717,0.9999969005584717,0.9999969005584717,0.9999969005584717,1.0,1.0,1.0,0.0
cusp_abs,Jordan Muon,jordan_muon,0,60987,25,1,32x32,3.445,3.445,-4.775,2.032,32,3.540843174221209e-10,8.17844503231413e-09,1.1583227532696583e-07,0.0004838591063162317,0.9062252044677734,0.8212456288651037,1.614659404568938,1.416843118528336,0.90625
cusp_abs,Jordan Muon,jordan_muon,0,60987,25,2,32x32,3.445,3.445,-4.775,2.032,32,6.824751319634004e-10,1.3569799062196353e-08,6.478389735775636e-07,0.0038845770177431452,0.8955594897270203,0.8020293455710857,1.6864193072352278,1.469826176970764,0.84375
cusp_abs,Jordan Muon,jordan_muon,0,60987,25,3,32x32,3.445,3.445,-4.775,2.032,32,3.2746663158889078e-09,9.05659902628031e-09,4.60144676139862e-07,0.005775112193077814,0.9815400838851929,0.963423981968467,1.1855537883904264,1.0761360441986483,0.84375
cusp_abs,Jordan Muon,jordan_muon,0,60987,25,4,1x32,3.445,3.445,-4.775,2.032,1,0.9999991059303284,0.9999991059303284,0.9999991059303284,0.9999991059303284,0.9999991059303284,1.0,1.0,1.0,0.0
cusp_abs,Jordan Muon,jordan_muon,0,60987,100,0,32x1,3.445,3.445,-4.775,2.032,1,0.9999966025352478,0.9999966025352478,0.9999966025352478,0.9999966025352478,0.9999966025352478,1.0,1.0,1.0,0.0
cusp_abs,Jordan Muon,jordan_muon,0,60987,100,1,32x32,3.445,3.445,-4.775,2.032,32,4.876369863460184e-10,7.915857214157996e-09,2.6333134428568883e-07,0.0005467628936457926,0.9581488966941833,0.9180508026868556,1.3280316038874327,1.177122068081004,0.90625
cusp_abs,Jordan Muon,jordan_muon,0,60987,100,2,32x32,3.445,3.445,-4.775,2.032,32,4.2762398066997775e-09,1.9549169927302047e-08,8.921086305235804e-07,0.0010596371954306979,0.9893510341644287,0.9788172550320469,1.108172814742496,1.0432626135484966,0.875
cusp_abs,Jordan Muon,jordan_muon,0,60987,100,3,32x32,3.445,3.445,-4.775,2.032,32,6.4902977436887e-10,8.236171034070595e-09,8.497522969719284e-07,0.000530189627897926,0.998745322227478,0.9974936566551504,1.017697017989894,1.0050252680672775,0.90625
cusp_abs,Jordan Muon,jordan_muon,0,60987,100,4,1x32,3.445,3.445,-4.775,2.032,1,0.9999992847442627,0.9999992847442627,0.9999992847442627,0.9999992847442627,0.9999992847442627,1.0,1.0,1.0,0.0
cusp_abs,Jordan Muon,jordan_muon,0,60987,250,0,32x1,3.445,3.445,-4.775,2.032,1,0.9999817609786987,0.9999817609786987,0.9999817609786987,0.9999817609786987,0.9999817609786987,1.0,1.0,1.0,0.0
cusp_abs,Jordan Muon,jordan_muon,0,60987,250,1,32x32,3.445,3.445,-4.775,2.032,32,9.61814516919901e-10,1.5701751898689054e-08,1.2095766876996095e-07,0.003667279152432464,0.999034583568573,0.9980761461445785,1.0152750638530248,1.0038566141780427,0.875
cusp_abs,Jordan Muon,jordan_muon,0,60987,250,2,32x32,3.445,3.445,-4.775,2.032,32,1.8359398723521991e-10,1.9067304002362562e-08,8.875093158167147e-07,0.007370390789583341,0.9987652897834778,0.9975398673185027,1.019064726832647,1.0049348301132126,0.84375
cusp_abs,Jordan Muon,jordan_muon,0,60987,250,3,32x32,3.445,3.445,-4.775,2.032,32,3.522286906587624e-09,1.5842349299077797e-08,7.741073204670101e-07,0.0071978318970650585,0.9995560050010681,0.9991196554746169,1.0078176094202476,1.0017626093027776,0.875
cusp_abs,Jordan Muon,jordan_muon,0,60987,250,4,1x32,3.445,3.445,-4.775,2.032,1,0.9999966621398926,0.9999966621398926,0.9999966621398926,0.9999966621398926,0.9999966621398926,1.0,1.0,1.0,0.0
cusp_abs,Jordan Muon,jordan_muon,0,60987,499,0,32x1,3.445,3.445,-4.775,2.032,1,0.9999964237213135,0.9999964237213135,0.9999964237213135,0.9999964237213135,0.9999964237213135,1.0,1.0,1.0,0.0
cusp_abs,Jordan Muon,jordan_muon,0,60987,499,1,32x32,3.445,3.445,-4.775,2.032,32,1.618967737648802e-09,6.253638806796858e-09,1.1034472180426746e-07,0.0032616498181596443,0.8888711333274841,0.7900934967264734,1.6728108813851765,1.4963810442149343,0.84375
cusp_abs,Jordan Muon,jordan_muon,0,60987,499,2,32x32,3.445,3.445,-4.775,2.032,32,3.348984201068106e-09,1.0878974965322641e-08,7.170769151798595e-07,0.009221745678223687,0.9809046387672424,0.9621769128886665,1.1780318318445777,1.0785410498125387,0.84375
cusp_abs,Jordan Muon,jordan_muon,0,60987,499,3,32x32,3.445,3.445,-4.775,2.032,32,2.1411049322406228e-10,1.2665784598908659e-08,5.251373806913762e-07,0.006144579756073664,0.9992656707763672,0.9985340081420366,1.012047516469225,1.0029370785766756,0.84375
cusp_abs,Jordan Muon,jordan_muon,0,60987,499,4,1x32,3.445,3.445,-4.775,2.032,1,0.9999989867210388,0.9999989867210388,0.9999989867210388,0.9999989867210388,0.9999989867210388,1.0,1.0,1.0,0.0
cusp_abs,Jordan Muon,jordan_muon,1,60988,0,0,32x1,3.445,3.445,-4.775,2.032,1,0.9999760985374451,0.9999760985374451,0.9999760985374451,0.9999760985374451,0.9999760985374451,1.0,1.0,1.0,0.0
cusp_abs,Jordan Muon,jordan_muon,1,60988,0,1,32x32,3.445,3.445,-4.775,2.032,32,1.4798687275607847e-10,1.4070484222195034e-09,3.541640047899364e-08,6.209193460335896e-05,0.9987822771072388,0.9975679676640627,1.0173178939074,1.0048759777366463,0.90625
cusp_abs,Jordan Muon,jordan_muon,1,60988,0,2,32x32,3.445,3.445,-4.775,2.032,32,9.959735813858117e-11,1.223161372188031e-09,1.8362636744484462e-08,3.222866409373645e-05,0.9998477101325989,0.9996980518053696,1.0027633336931299,1.0006040797269977,0.90625
cusp_abs,Jordan Muon,jordan_muon,1,60988,0,3,32x32,3.445,3.445,-4.775,2.032,32,1.39394523701597e-10,1.9343882051714445e-09,3.1104244513358026e-08,8.672871936710201e-06,0.9999650120735168,0.9999317851298609,1.0007248117051646,1.000136439088414,0.9375
cusp_abs,Jordan Muon,jordan_muon,1,60988,0,4,1x32,3.445,3.445,-4.775,2.032,1,0.9999994039535522,0.9999994039535522,0.9999994039535522,0.9999994039535522,0.9999994039535522,1.0,1.0,1.0,0.0
cusp_abs,Jordan Muon,jordan_muon,1,60988,25,0,32x1,3.445,3.445,-4.775,2.032,1,0.9999962449073792,0.9999962449073792,0.9999962449073792,0.9999962449073792,0.9999962449073792,1.0,1.0,1.0,0.0
cusp_abs,Jordan Muon,jordan_muon,1,60988,25,1,32x32,3.445,3.445,-4.775,2.032,32,5.373478328962733e-10,6.075888725476375e-09,1.9904607029275212e-07,0.0020534037903416937,0.9355509877204895,0.8752576914474528,1.5026953182568428,1.2825973467830996,0.875
