problem,method,slug,init,seed,epoch,layer_idx,shape,a_target,coeff_a,coeff_b,coeff_c,sv_index,singular_value
multiscale_mix,Jordan Muon,jordan_muon,0,70987,100,1,32x32,3.445,3.445,-4.775,2.032,7,0.0001548180152894929
multiscale_mix,Jordan Muon,jordan_muon,0,70987,100,1,32x32,3.445,3.445,-4.775,2.032,8,8.548412006348372e-05
multiscale_mix,Jordan Muon,jordan_muon,0,70987,100,1,32x32,3.445,3.445,-4.775,2.032,9,4.13597263104748e-05
multiscale_mix,Jordan Muon,jordan_muon,0,70987,100,1,32x32,3.445,3.445,-4.775,2.032,10,2.944182233477477e-05
multiscale_mix,Jordan Muon,jordan_muon,0,70987,100,1,32x32,3.445,3.445,-4.775,2.032,11,1.1470814570202492e-05
multiscale_mix,Jordan Muon,jordan_muon,0,70987,100,1,32x32,3.445,3.445,-4.775,2.032,12,9.985162250814028e-06
multiscale_mix,Jordan Muon,jordan_muon,0,70987,100,1,32x32,3.445,3.445,-4.775,2.032,13,6.983537787164096e-06
multiscale_mix,Jordan Muon,jordan_muon,0,70987,100,1,32x32,3.445,3.445,-4.775,2.032,14,4.208015070616966e-06
multiscale_mix,Jordan Muon,jordan_muon,0,70987,100,1,32x32,3.445,3.445,-4.775,2.032,15,2.4441453660983825e-06
multiscale_mix,Jordan Muon,jordan_muon,0,70987,100,1,32x32,3.445,3.445,-4.775,2.032,16,1.3759489547737758e-06
multiscale_mix,Jordan Muon,jordan_muon,0,70987,100,1,32x32,3.445,3.445,-4.775,2.032,17,9.971427061827853e-07
multiscale_mix,Jordan Muon,jordan_muon,0,70987,100,1,32x32,3.445,3.445,-4.775,2.032,18,5.678880938830844e-07
multiscale_mix,Jordan Muon,jordan_muon,0,70987,100,1,32x32,3.445,3.445,-4.775,2.032,19,4.1413090912101325e-07
multiscale_mix,Jordan Muon,jordan_muon,0,70987,100,1,32x32,3.445,3.445,-4.775,2.032,20,2.680332897853077e-07
multiscale_mix,Jordan Muon,jordan_muon,0,70987,100,1,32x32,3.445,3.445,-4.775,2.032,21,1.6876907693585963e-07
multiscale_mix,Jordan Muon,jordan_muon,0,70987,100,1,32x32,3.445,3.445,-4.775,2.032,22,1.0576228248737607e-07
multiscale_mix,Jordan Muon,jordan_muon,0,70987,100,1,32x32,3.445,3.445,-4.775,2.032,23,9.269161438396623e-08
multiscale_mix,Jordan Muon,jordan_muon,0,70987,100,1,32x32,3.445,3.445,-4.775,2.032,24,6.130910179535931e-08
multiscale_mix,Jordan Muon,jordan_muon,0,70987,100,1,32x32,3.445,3.445,-4.775,2.032,25,4.7894218369037844e-08
multiscale_mix,Jordan Muon,jordan_muon,0,70987,100,1,32x32,3.445,3.445,-4.775,2.032,26,3.389193992120454e-08
multiscale_mix,Jordan Muon,jordan_muon,0,70987,100,1,32x32,3.445,3.445,-4.775,2.032,27,2.457905345920608e-08
multiscale_mix,Jordan Muon,jordan_muon,0,70987,100,1,32x32,3.445,3.445,-4.775,2.032,28,1.3257589692727834e-08
multiscale_mix,Jordan Muon,jordan_muon,0,70987,100,1,32x32,3.445,3.445,-4.775,2.032,29,5.2025881380757255e-09
multiscale_mix,Jordan Muon,jordan_muon,0,70987,100,1,32x32,3.445,3.445,-4.775,2.032,30,2.8280415786952062e-09
multiscale_mix,Jordan Muon,jordan_muon,0,70987,100,1,32x32,3.445,3.445,-4.775,2.032,31,1.6826379178880302e-10
multiscale_mix,Jordan Muon,jordan_muon,0,70987,100,2,32x32,3.445,3.445,-4.775,2.032,0,0.7910376191139221
multiscale_mix,Jordan Muon,jordan_muon,0,70987,100,2,32x32,3.445,3.445,-4.775,2.032,1,0.5282623171806335
multiscale_mix,Jordan Muon,jordan_muon,0,70987,100,2,32x32,3.445,3.445,-4.775,2.032,2,0.3082566261291504
multiscale_mix,Jordan Muon,jordan_muon,0,70987,100,2,32x32,3.445,3.445,-4.775,2.032,3,0.011976934969425201
multiscale_mix,Jordan Muon,jordan_muon,0,70987,100,2,32x32,3.445,3.445,-4.775,2.032,4,0.004911085590720177
multiscale_mix,Jordan Muon,jordan_muon,0,70987,100,2,32x32,3.445,3.445,-4.775,2.032,5,0.0014596621040254831
multiscale_mix,Jordan Muon,jordan_muon,0,70987,100,2,32x32,3.445,3.445,-4.775,2.032,6,0.0011786727700382471
multiscale_mix,Jordan Muon,jordan_muon,0,70987,100,2,32x32,3.445,3.445,-4.775,2.032,7,0.0007115888292901218
multiscale_mix,Jordan Muon,jordan_muon,0,70987,100,2,32x32,3.445,3.445,-4.775,2.032,8,0.00045763581874780357
multiscale_mix,Jordan Muon,jordan_muon,0,70987,100,2,32x32,3.445,3.445,-4.775,2.032,9,0.00043392667430453
multiscale_mix,Jordan Muon,jordan_muon,0,70987,100,2,32x32,3.445,3.445,-4.775,2.032,10,0.00015143748896662146
multiscale_mix,Jordan Muon,jordan_muon,0,70987,100,2,32x32,3.445,3.445,-4.775,2.032,11,0.00011304696090519428
multiscale_mix,Jordan Muon,jordan_muon,0,70987,100,2,32x32,3.445,3.445,-4.775,2.032,12,7.084051321726292e-05
multiscale_mix,Jordan Muon,jordan_muon,0,70987,100,2,32x32,3.445,3.445,-4.775,2.032,13,4.464840094442479e-05
multiscale_mix,Jordan Muon,jordan_muon,0,70987,100,2,32x32,3.445,3.445,-4.775,2.032,14,2.2060678020352498e-05
multiscale_mix,Jordan Muon,jordan_muon,0,70987,100,2,32x32,3.445,3.445,-4.775,2.032,15,1.2820865777030122e-05
multiscale_mix,Jordan Muon,jordan_muon,0,70987,100,2,32x32,3.445,3.445,-4.775,2.032,16,9.656149813963566e-06
multiscale_mix,Jordan Muon,jordan_muon,0,70987,100,2,32x32,3.445,3.445,-4.775,2.032,17,7.721641850366723e-06
multiscale_mix,Jordan Muon,jordan_muon,0,70987,100,2,32x32,3.445,3.445,-4.775,2.032,18,5.247590706858318e-06
multiscale_mix,Jordan Muon,jordan_muon,0,70987,100,2,32x32,3.445,3.445,-4.775,2.032,19,4.504723165155156e-06
multiscale_mix,Jordan Muon,jordan_muon,0,70987,100,2,32x32,3.445,3.445,-4.775,2.032,20,2.588477400422562e-06
multiscale_mix,Jordan Muon,jordan_muon,0,70987,100,2,32x32,3.445,3.445,-4.775,2.032,21,1.681720391388808e-06
multiscale_mix,Jordan Muon,jordan_muon,0,70987,100,2,32x32,3.445,3.445,-4.775,2.032,22,1.1317041526126559e-06
multiscale_mix,Jordan Muon,jordan_muon,0,70987,100,2,32x32,3.445,3.445,-4.775,2.032,23,9.70621726992249e-07
multiscale_mix,Jordan Muon,jordan_muon,0,70987,100,2,32x32,3.445,3.445,-4.775,2.032,24,5.941658400843153e-07
multiscale_mix,Jordan Muon,jordan_muon,0,70987,100,2,32x32,3.445,3.445,-4.775,2.032,25,3.9378448946081335e-07
multiscale_mix,Jordan Muon,jordan_muon,0,70987,100,2,32x32,3.445,3.445,-4.775,2.032,26,2.3132589888064103e-07
multiscale_mix,Jordan Muon,jordan_muon,0,70987,100,2,32x32,3.445,3.445,-4.775,2.032,27,1.7708231325741508e-07
multiscale_mix,Jordan Muon,jordan_muon,0,70987,100,2,32x32,3.445,3.445,-4.775,2.032,28,9.96358977545242e-08
multiscale_mix,Jordan Muon,jordan_muon,0,70987,100,2,32x32,3.445,3.445,-4.775,2.032,29,7.275403390849533e-08
multiscale_mix,Jordan Muon,jordan_muon,0,70987,100,2,32x32,3.445,3.445,-4.775,2.032,30,4.8909356564763584e-08
multiscale_mix,Jordan Muon,jordan_muon,0,70987,100,2,32x32,3.445,3.445,-4.775,2.032,31,6.6362564332678176e-09
multiscale_mix,Jordan Muon,jordan_muon,0,70987,100,3,32x32,3.445,3.445,-4.775,2.032,0,0.7140694856643677
multiscale_mix,Jordan Muon,jordan_muon,0,70987,100,3,32x32,3.445,3.445,-4.775,2.032,1,0.6038668751716614
multiscale_mix,Jordan Muon,jordan_muon,0,70987,100,3,32x32,3.445,3.445,-4.775,2.032,2,0.353925883769989
multiscale_mix,Jordan Muon,jordan_muon,0,70987,100,3,32x32,3.445,3.445,-4.775,2.032,3,0.013039356097579002
multiscale_mix,Jordan Muon,jordan_muon,0,70987,100,3,32x32,3.445,3.445,-4.775,2.032,4,0.0029482808895409107
multiscale_mix,Jordan Muon,jordan_muon,0,70987,100,3,32x32,3.445,3.445,-4.775,2.032,5,0.0015140388859435916
multiscale_mix,Jordan Muon,jordan_muon,0,70987,100,3,32x32,3.445,3.445,-4.775,2.032,6,0.0008830377482809126
multiscale_mix,Jordan Muon,jordan_muon,0,70987,100,3,32x32,3.445,3.445,-4.775,2.032,7,0.0006453258101828396
multiscale_mix,Jordan Muon,jordan_muon,0,70987,100,3,32x32,3.445,3.445,-4.775,2.032,8,0.00030767556745558977
multiscale_mix,Jordan Muon,jordan_muon,0,70987,100,3,32x32,3.445,3.445,-4.775,2.032,9,0.00029024307150393724
multiscale_mix,Jordan Muon,jordan_muon,0,70987,100,3,32x32,3.445,3.445,-4.775,2.032,10,0.0001800281897885725
multiscale_mix,Jordan Muon,jordan_muon,0,70987,100,3,32x32,3.445,3.445,-4.775,2.032,11,7.974193431437016e-05
multiscale_mix,Jordan Muon,jordan_muon,0,70987,100,3,32x32,3.445,3.445,-4.775,2.032,12,6.658015627181157e-05
multiscale_mix,Jordan Muon,jordan_muon,0,70987,100,3,32x32,3.445,3.445,-4.775,2.032,13,3.287998333689757e-05
multiscale_mix,Jordan Muon,jordan_muon,0,70987,100,3,32x32,3.445,3.445,-4.775,2.032,14,2.0759573089890182e-05
multiscale_mix,Jordan Muon,jordan_muon,0,70987,100,3,32x32,3.445,3.445,-4.775,2.032,15,1.847704879764933e-05
multiscale_mix,Jordan Muon,jordan_muon,0,70987,100,3,32x32,3.445,3.445,-4.775,2.032,16,1.0383405424363445e-05
multiscale_mix,Jordan Muon,jordan_muon,0,70987,100,3,32x32,3.445,3.445,-4.775,2.032,17,6.837564342276892e-06
multiscale_mix,Jordan Muon,jordan_muon,0,70987,100,3,32x32,3.445,3.445,-4.775,2.032,18,5.893986781302374e-06
multiscale_mix,Jordan Muon,jordan_muon,0,70987,100,3,32x32,3.445,3.445,-4.775,2.032,19,2.9612631351483287e-06
multiscale_mix,Jordan Muon,jordan_muon,0,70987,100,3,32x32,3.445,3.445,-4.775,2.032,20,2.282215746163274e-06
multiscale_mix,Jordan Muon,jordan_muon,0,70987,100,3,32x32,3.445,3.445,-4.775,2.032,21,2.0173515622445848e-06
multiscale_mix,Jordan Muon,jordan_muon,0,70987,100,3,32x32,3.445,3.445,-4.775,2.032,22,1.3574041304309503e-06
multiscale_mix,Jordan Muon,jordan_muon,0,70987,100,3,32x32,3.445,3.445,-4.775,2.032,23,8.738430210541992e-07
multiscale_mix,Jordan Muon,jordan_muon,0,70987,100,3,32x32,3.445,3.445,-4.775,2.032,24,4.0913624843597063e-07
multiscale_mix,Jordan Muon,jordan_muon,0,70987,100,3,32x32,3.445,3.445,-4.775,2.032,25,3.152366332415113e-07
multiscale_mix,Jordan Muon,jordan_muon,0,70987,100,3,32x32,3.445,3.445,-4.775,2.032,26,1.593327851878712e-07
multiscale_mix,Jordan Muon,jordan_muon,0,70987,100,3,32x32,3.445,3.445,-4.775,2.032,27,1.3693124856217764e-07
multiscale_mix,Jordan Muon,jordan_muon,0,70987,100,3,32x32,3.445,3.445,-4.775,2.032,28,6.619153936071598e-08
multiscale_mix,Jordan Muon,jordan_muon,0,70987,100,3,32x32,3.445,3.445,-4.775,2.032,29,4.566521027982162e-08
multiscale_mix,Jordan Muon,jordan_muon,0,70987,100,3,32x32,3.445,3.445,-4.775,2.032,30,2.4808660015196438e-08
multiscale_mix,Jordan Muon,jordan_muon,0,70987,100,3,32x32,3.445,3.445,-4.775,2.032,31,1.0650790471800065e-08
multiscale_mix,Jordan Muon,jordan_muon,0,70987,100,4,1x32,3.445,3.445,-4.775,2.032,0,0.999998927116394
multiscale_mix,Jordan Muon,jordan_muon,0,70987,250,0,32x1,3.445,3.445,-4.775,2.032,0,0.9999955296516418
multiscale_mix,Jordan Muon,jordan_muon,0,70987,250,1,32x32,3.445,3.445,-4.775,2.032,0,0.9245745539665222
multiscale_mix,Jordan Muon,jordan_muon,0,70987,250,1,32x32,3.445,3.445,-4.775,2.032,1,0.37908583879470825
multiscale_mix,Jordan Muon,jordan_muon,0,70987,250,1,32x32,3.445,3.445,-4.775,2.032,2,0.036568742245435715
multiscale_mix,Jordan Muon,jordan_muon,0,70987,250,1,32x32,3.445,3.445,-4.775,2.032,3,0.010614064522087574
multiscale_mix,Jordan Muon,jordan_muon,0,70987,250,1,32x32,3.445,3.445,-4.775,2.032,4,0.0021520620211958885
multiscale_mix,Jordan Muon,jordan_muon,0,70987,250,1,32x32,3.445,3.445,-4.775,2.032,5,0.0002038402744801715
multiscale_mix,Jordan Muon,jordan_muon,0,70987,250,1,32x32,3.445,3.445,-4.775,2.032,6,2.372671224293299e-05
multiscale_mix,Jordan Muon,jordan_muon,0,70987,250,1,32x32,3.445,3.445,-4.775,2.032,7,9.97669394564582e-06
multiscale_mix,Jordan Muon,jordan_muon,0,70987,250,1,32x32,3.445,3.445,-4.775,2.032,8,5.959359896223759e-06
multiscale_mix,Jordan Muon,jordan_muon,0,70987,250,1,32x32,3.445,3.445,-4.775,2.032,9,3.5995731195725966e-06
multiscale_mix,Jordan Muon,jordan_muon,0,70987,250,1,32x32,3.445,3.445,-4.775,2.032,10,2.5114291020145174e-06
multiscale_mix,Jordan Muon,jordan_muon,0,70987,250,1,32x32,3.445,3.445,-4.775,2.032,11,1.0304344186806702e-06
multiscale_mix,Jordan Muon,jordan_muon,0,70987,250,1,32x32,3.445,3.445,-4.775,2.032,12,6.96505537689518e-07
multiscale_mix,Jordan Muon,jordan_muon,0,70987,250,1,32x32,3.445,3.445,-4.775,2.032,13,6.081056085349701e-07
multiscale_mix,Jordan Muon,jordan_muon,0,70987,250,1,32x32,3.445,3.445,-4.775,2.032,14,4.74845080589148e-07
multiscale_mix,Jordan Muon,jordan_muon,0,70987,250,1,32x32,3.445,3.445,-4.775,2.032,15,2.4688532107575156e-07
multiscale_mix,Jordan Muon,jordan_muon,0,70987,250,1,32x32,3.445,3.445,-4.775,2.032,16,1.920768255558869e-07
multiscale_mix,Jordan Muon,jordan_muon,0,70987,250,1,32x32,3.445,3.445,-4.775,2.032,17,1.255394295185397e-07
multiscale_mix,Jordan Muon,jordan_muon,0,70987,250,1,32x32,3.445,3.445,-4.775,2.032,18,1.0674860817516674e-07
multiscale_mix,Jordan Muon,jordan_muon,0,70987,250,1,32x32,3.445,3.445,-4.775,2.032,19,7.05481539853281e-08
multiscale_mix,Jordan Muon,jordan_muon,0,70987,250,1,32x32,3.445,3.445,-4.775,2.032,20,6.517511508263851e-08
multiscale_mix,Jordan Muon,jordan_muon,0,70987,250,1,32x32,3.445,3.445,-4.775,2.032,21,5.0635108550523e-08
multiscale_mix,Jordan Muon,jordan_muon,0,70987,250,1,32x32,3.445,3.445,-4.775,2.032,22,4.039401702016221e-08
multiscale_mix,Jordan Muon,jordan_muon,0,70987,250,1,32x32,3.445,3.445,-4.775,2.032,23,3.399359016498238e-08
multiscale_mix,Jordan Muon,jordan_muon,0,70987,250,1,32x32,3.445,3.445,-4.775,2.032,24,2.7797597113021766e-08
multiscale_mix,Jordan Muon,jordan_muon,0,70987,250,1,32x32,3.445,3.445,-4.775,2.032,25,2.029532630842823e-08
multiscale_mix,Jordan Muon,jordan_muon,0,70987,250,1,32x32,3.445,3.445,-4.775,2.032,26,1.7037269373076924e-08
multiscale_mix,Jordan Muon,jordan_muon,0,70987,250,1,32x32,3.445,3.445,-4.775,2.032,27,1.6152327475538186e-08
multiscale_mix,Jordan Muon,jordan_muon,0,70987,250,1,32x32,3.445,3.445,-4.775,2.032,28,9.040619808331485e-09
multiscale_mix,Jordan Muon,jordan_muon,0,70987,250,1,32x32,3.445,3.445,-4.775,2.032,29,6.664552465451834e-09
multiscale_mix,Jordan Muon,jordan_muon,0,70987,250,1,32x32,3.445,3.445,-4.775,2.032,30,4.512002771406287e-09
multiscale_mix,Jordan Muon,jordan_muon,0,70987,250,1,32x32,3.445,3.445,-4.775,2.032,31,1.8181679495299363e-09
multiscale_mix,Jordan Muon,jordan_muon,0,70987,250,2,32x32,3.445,3.445,-4.775,2.032,0,0.9797617793083191
multiscale_mix,Jordan Muon,jordan_muon,0,70987,250,2,32x32,3.445,3.445,-4.775,2.032,1,0.19618193805217743
multiscale_mix,Jordan Muon,jordan_muon,0,70987,250,2,32x32,3.445,3.445,-4.775,2.032,2,0.03234650567173958
multiscale_mix,Jordan Muon,jordan_muon,0,70987,250,2,32x32,3.445,3.445,-4.775,2.032,3,0.020916227251291275
multiscale_mix,Jordan Muon,jordan_muon,0,70987,250,2,32x32,3.445,3.445,-4.775,2.032,4,0.009550094604492188
multiscale_mix,Jordan Muon,jordan_muon,0,70987,250,2,32x32,3.445,3.445,-4.775,2.032,5,0.0017110254848375916
multiscale_mix,Jordan Muon,jordan_muon,0,70987,250,2,32x32,3.445,3.445,-4.775,2.032,6,0.00012868846533820033
multiscale_mix,Jordan Muon,jordan_muon,0,70987,250,2,32x32,3.445,3.445,-4.775,2.032,7,6.376259261742234e-05
multiscale_mix,Jordan Muon,jordan_muon,0,70987,250,2,32x32,3.445,3.445,-4.775,2.032,8,4.6199453208828345e-05
multiscale_mix,Jordan Muon,jordan_muon,0,70987,250,2,32x32,3.445,3.445,-4.775,2.032,9,2.2555712348548695e-05
multiscale_mix,Jordan Muon,jordan_muon,0,70987,250,2,32x32,3.445,3.445,-4.775,2.032,10,1.0020551599154714e-05
multiscale_mix,Jordan Muon,jordan_muon,0,70987,250,2,32x32,3.445,3.445,-4.775,2.032,11,8.176654773706105e-06
multiscale_mix,Jordan Muon,jordan_muon,0,70987,250,2,32x32,3.445,3.445,-4.775,2.032,12,7.0456571847898886e-06
multiscale_mix,Jordan Muon,jordan_muon,0,70987,250,2,32x32,3.445,3.445,-4.775,2.032,13,5.971354312350741e-06
multiscale_mix,Jordan Muon,jordan_muon,0,70987,250,2,32x32,3.445,3.445,-4.775,2.032,14,2.9701859602937475e-06
multiscale_mix,Jordan Muon,jordan_muon,0,70987,250,2,32x32,3.445,3.445,-4.775,2.032,15,1.7215611478604842e-06
multiscale_mix,Jordan Muon,jordan_muon,0,70987,250,2,32x32,3.445,3.445,-4.775,2.032,16,1.375829242533655e-06
multiscale_mix,Jordan Muon,jordan_muon,0,70987,250,2,32x32,3.445,3.445,-4.775,2.032,17,9.562825198372593e-07
multiscale_mix,Jordan Muon,jordan_muon,0,70987,250,2,32x32,3.445,3.445,-4.775,2.032,18,4.665645292334375e-07
multiscale_mix,Jordan Muon,jordan_muon,0,70987,250,2,32x32,3.445,3.445,-4.775,2.032,19,4.1328755173708487e-07
multiscale_mix,Jordan Muon,jordan_muon,0,70987,250,2,32x32,3.445,3.445,-4.775,2.032,20,3.44710258559644e-07
multiscale_mix,Jordan Muon,jordan_muon,0,70987,250,2,32x32,3.445,3.445,-4.775,2.032,21,2.2580563552310196e-07
multiscale_mix,Jordan Muon,jordan_muon,0,70987,250,2,32x32,3.445,3.445,-4.775,2.032,22,1.4459543251632567e-07
multiscale_mix,Jordan Muon,jordan_muon,0,70987,250,2,32x32,3.445,3.445,-4.775,2.032,23,1.18222793332734e-07
multiscale_mix,Jordan Muon,jordan_muon,0,70987,250,2,32x32,3.445,3.445,-4.775,2.032,24,9.841728143555883e-08
multiscale_mix,Jordan Muon,jordan_muon,0,70987,250,2,32x32,3.445,3.445,-4.775,2.032,25,7.062411810920821e-08
multiscale_mix,Jordan Muon,jordan_muon,0,70987,250,2,32x32,3.445,3.445,-4.775,2.032,26,4.730518909923376e-08
multiscale_mix,Jordan Muon,jordan_muon,0,70987,250,2,32x32,3.445,3.445,-4.775,2.032,27,3.2024164653421394e-08
multiscale_mix,Jordan Muon,jordan_muon,0,70987,250,2,32x32,3.445,3.445,-4.775,2.032,28,1.1989557791025618e-08
multiscale_mix,Jordan Muon,jordan_muon,0,70987,250,2,32x32,3.445,3.445,-4.775,2.032,29,8.81988704293235e-09
multiscale_mix,Jordan Muon,jordan_muon,0,70987,250,2,32x32,3.445,3.445,-4.775,2.032,30,3.9683514252430996e-09
multiscale_mix,Jordan Muon,jordan_muon,0,70987,250,2,32x32,3.445,3.445,-4.775,2.032,31,2.1803028271705216e-09
multiscale_mix,Jordan Muon,jordan_muon,0,70987,250,3,32x32,3.445,3.445,-4.775,2.032,0,0.9934751391410828
multiscale_mix,Jordan Muon,jordan_muon,0,70987,250,3,32x32,3.445,3.445,-4.775,2.032,1,0.11064750701189041
multiscale_mix,Jordan Muon,jordan_muon,0,70987,250,3,32x32,3.445,3.445,-4.775,2.032,2,0.021739821881055832
multiscale_mix,Jordan Muon,jordan_muon,0,70987,250,3,32x32,3.445,3.445,-4.775,2.032,3,0.015146173536777496
multiscale_mix,Jordan Muon,jordan_muon,0,70987,250,3,32x32,3.445,3.445,-4.775,2.032,4,0.007306177169084549
multiscale_mix,Jordan Muon,jordan_muon,0,70987,250,3,32x32,3.445,3.445,-4.775,2.032,5,0.0027366436552256346
multiscale_mix,Jordan Muon,jordan_muon,0,70987,250,3,32x32,3.445,3.445,-4.775,2.032,6,0.0005422639660537243
multiscale_mix,Jordan Muon,jordan_muon,0,70987,250,3,32x32,3.445,3.445,-4.775,2.032,7,5.3073716117069125e-05
multiscale_mix,Jordan Muon,jordan_muon,0,70987,250,3,32x32,3.445,3.445,-4.775,2.032,8,2.872022560040932e-05
multiscale_mix,Jordan Muon,jordan_muon,0,70987,250,3,32x32,3.445,3.445,-4.775,2.032,9,2.7431340640760027e-05
multiscale_mix,Jordan Muon,jordan_muon,0,70987,250,3,32x32,3.445,3.445,-4.775,2.032,10,8.648563380120322e-06
multiscale_mix,Jordan Muon,jordan_muon,0,70987,250,3,32x32,3.445,3.445,-4.775,2.032,11,6.143072823761031e-06
multiscale_mix,Jordan Muon,jordan_muon,0,70987,250,3,32x32,3.445,3.445,-4.775,2.032,12,4.583225745591335e-06
multiscale_mix,Jordan Muon,jordan_muon,0,70987,250,3,32x32,3.445,3.445,-4.775,2.032,13,3.555723878889694e-06
multiscale_mix,Jordan Muon,jordan_muon,0,70987,250,3,32x32,3.445,3.445,-4.775,2.032,14,2.5266372176702134e-06
multiscale_mix,Jordan Muon,jordan_muon,0,70987,250,3,32x32,3.445,3.445,-4.775,2.032,15,2.2090250695327995e-06
multiscale_mix,Jordan Muon,jordan_muon,0,70987,250,3,32x32,3.445,3.445,-4.775,2.032,16,1.3497502777681802e-06
multiscale_mix,Jordan Muon,jordan_muon,0,70987,250,3,32x32,3.445,3.445,-4.775,2.032,17,6.891989983159874e-07
multiscale_mix,Jordan Muon,jordan_muon,0,70987,250,3,32x32,3.445,3.445,-4.775,2.032,18,6.014217319716408e-07
multiscale_mix,Jordan Muon,jordan_muon,0,70987,250,3,32x32,3.445,3.445,-4.775,2.032,19,4.539136568837421e-07
multiscale_mix,Jordan Muon,jordan_muon,0,70987,250,3,32x32,3.445,3.445,-4.775,2.032,20,3.3026145729309064e-07
multiscale_mix,Jordan Muon,jordan_muon,0,70987,250,3,32x32,3.445,3.445,-4.775,2.032,21,2.0609469686405646e-07
multiscale_mix,Jordan Muon,jordan_muon,0,70987,250,3,32x32,3.445,3.445,-4.775,2.032,22,1.4197668463111768e-07
multiscale_mix,Jordan Muon,jordan_muon,0,70987,250,3,32x32,3.445,3.445,-4.775,2.032,23,1.2304649033012538e-07
multiscale_mix,Jordan Muon,jordan_muon,0,70987,250,3,32x32,3.445,3.445,-4.775,2.032,24,8.10854672295136e-08
multiscale_mix,Jordan Muon,jordan_muon,0,70987,250,3,32x32,3.445,3.445,-4.775,2.032,25,5.8341807829265235e-08
multiscale_mix,Jordan Muon,jordan_muon,0,70987,250,3,32x32,3.445,3.445,-4.775,2.032,26,3.936220949185554e-08
multiscale_mix,Jordan Muon,jordan_muon,0,70987,250,3,32x32,3.445,3.445,-4.775,2.032,27,2.4859991398784587e-08
multiscale_mix,Jordan Muon,jordan_muon,0,70987,250,3,32x32,3.445,3.445,-4.775,2.032,28,1.7672817875791225e-08
multiscale_mix,Jordan Muon,jordan_muon,0,70987,250,3,32x32,3.445,3.445,-4.775,2.032,29,1.235409463617998e-08
multiscale_mix,Jordan Muon,jordan_muon,0,70987,250,3,32x32,3.445,3.445,-4.775,2.032,30,7.779859423351354e-09
multiscale_mix,Jordan Muon,jordan_muon,0,70987,250,3,32x32,3.445,3.445,-4.775,2.032,31,1.5317249690838253e-09
multiscale_mix,Jordan Muon,jordan_muon,0,70987,250,4,1x32,3.445,3.445,-4.775,2.032,0,0.9999997019767761
multiscale_mix,Jordan Muon,jordan_muon,0,70987,499,0,32x1,3.445,3.445,-4.775,2.032,0,0.9999979138374329
multiscale_mix,Jordan Muon,jordan_muon,0,70987,499,1,32x32,3.445,3.445,-4.775,2.032,0,0.9423590302467346
multiscale_mix,Jordan Muon,jordan_muon,0,70987,499,1,32x32,3.445,3.445,-4.775,2.032,1,0.3320007622241974
multiscale_mix,Jordan Muon,jordan_muon,0,70987,499,1,32x32,3.445,3.445,-4.775,2.032,2,0.04154224321246147
multiscale_mix,Jordan Muon,jordan_muon,0,70987,499,1,32x32,3.445,3.445,-4.775,2.032,3,0.0026042473036795855
multiscale_mix,Jordan Muon,jordan_muon,0,70987,499,1,32x32,3.445,3.445,-4.775,2.032,4,0.0006920981104485691
multiscale_mix,Jordan Muon,jordan_muon,0,70987,499,1,32x32,3.445,3.445,-4.775,2.032,5,8.579601853853092e-05
multiscale_mix,Jordan Muon,jordan_muon,0,70987,499,1,32x32,3.445,3.445,-4.775,2.032,6,9.993136700359173e-06
multiscale_mix,Jordan Muon,jordan_muon,0,70987,499,1,32x32,3.445,3.445,-4.775,2.032,7,7.631004336872138e-06
multiscale_mix,Jordan Muon,jordan_muon,0,70987,499,1,32x32,3.445,3.445,-4.775,2.032,8,6.420726094802376e-06
multiscale_mix,Jordan Muon,jordan_muon,0,70987,499,1,32x32,3.445,3.445,-4.775,2.032,9,3.7610329854942393e-06
multiscale_mix,Jordan Muon,jordan_muon,0,70987,499,1,32x32,3.445,3.445,-4.775,2.032,10,2.1749608549725963e-06
multiscale_mix,Jordan Muon,jordan_muon,0,70987,499,1,32x32,3.445,3.445,-4.775,2.032,11,1.1639493777693133e-06
multiscale_mix,Jordan Muon,jordan_muon,0,70987,499,1,32x32,3.445,3.445,-4.775,2.032,12,7.663670658075716e-07
multiscale_mix,Jordan Muon,jordan_muon,0,70987,499,1,32x32,3.445,3.445,-4.775,2.032,13,5.301728833728703e-07
multiscale_mix,Jordan Muon,jordan_muon,0,70987,499,1,32x32,3.445,3.445,-4.775,2.032,14,2.924749651356251e-07
multiscale_mix,Jordan Muon,jordan_muon,0,70987,499,1,32x32,3.445,3.445,-4.775,2.032,15,1.8883122265833663e-07
multiscale_mix,Jordan Muon,jordan_muon,0,70987,499,1,32x32,3.445,3.445,-4.775,2.032,16,1.6078207920600107e-07
multiscale_mix,Jordan Muon,jordan_muon,0,70987,499,1,32x32,3.445,3.445,-4.775,2.032,17,1.1239213648650548e-07
multiscale_mix,Jordan Muon,jordan_muon,0,70987,499,1,32x32,3.445,3.445,-4.775,2.032,18,1.050169444738458e-07
multiscale_mix,Jordan Muon,jordan_muon,0,70987,499,1,32x32,3.445,3.445,-4.775,2.032,19,6.215773851181439e-08
multiscale_mix,Jordan Muon,jordan_muon,0,70987,499,1,32x32,3.445,3.445,-4.775,2.032,20,5.210569753444361e-08
multiscale_mix,Jordan Muon,jordan_muon,0,70987,499,1,32x32,3.445,3.445,-4.775,2.032,21,4.356518701342793e-08
